t1,t2,t3,t4,CF12_34,CF12_34_lo,CF12_34_hi,CF13_24,CF13_24_lo,CF13_24_hi,CF14_23,CF14_23_lo,CF14_23_hi
t23,t55,t59,t7,1.0,0,0,0.0,0,0,0.0,0,0
t25,t55,t59,t7,0.4,0,0,0.6,0,0,0.0,0,0
t26,t55,t59,t7,0.8,0,0,0.0,0,0,0.2,0,0
t27,t55,t59,t7,0.0,0,0,1.0,0,0,0.0,0,0
t28,t55,t59,t7,0.2,0,0,0.2,0,0,0.6,0,0
t29,t55,t59,t7,0.4,0,0,0.4,0,0,0.2,0,0
t30,t55,t59,t7,1.0,0,0,0.0,0,0,0.0,0,0
t31,t55,t59,t7,1.0,0,0,0.0,0,0,0.0,0,0
t32,t55,t59,t7,0.0,0,0,1.0,0,0,0.0,0,0
t35,t55,t59,t7,0.2,0,0,0.8,0,0,0.0,0,0
t36,t55,t59,t7,0.2,0,0,0.8,0,0,0.0,0,0
t37,t55,t59,t7,0.0,0,0,0.8,0,0,0.2,0,0
t38,t55,t59,t7,0.8,0,0,0.2,0,0,0.0,0,0
t39,t55,t59,t7,0.0,0,0,0.0,0,0,1.0,0,0
t4,t55,t59,t7,0.8,0,0,0.0,0,0,0.2,0,0
t40,t55,t59,t7,0.8,0,0,0.0,0,0,0.2,0,0
t41,t55,t59,t7,0.8,0,0,0.2,0,0,0.0,0,0
t42,t55,t59,t7,0.0,0,0,0.8,0,0,0.2,0,0
t43,t55,t59,t7,1.0,0,0,0.0,0,0,0.0,0,0
t44,t55,t59,t7,0.0,0,0,1.0,0,0,0.0,0,0
t45,t55,t59,t7,1.0,0,0,0.0,0,0,0.0,0,0
t47,t55,t59,t7,0.8,0,0,0.2,0,0,0.0,0,0
t48,t55,t59,t7,0.6,0,0,0.4,0,0,0.0,0,0
t49,t55,t59,t7,0.8,0,0,0.2,0,0,0.0,0,0
t5,t55,t59,t7,0.2,0,0,0.8,0,0,0.0,0,0
t50,t55,t59,t7,0.0,0,0,0.2,0,0,0.8,0,0
t51,t55,t59,t7,0.0,0,0,0.4,0,0,0.6,0,0
t52,t55,t59,t7,1.0,0,0,0.0,0,0,0.0,0,0
t53,t55,t59,t7,0.8,0,0,0.2,0,0,0.0,0,0
t54,t55,t59,t7,1.0,0,0,0.0,0,0,0.0,0,0
t1,t56,t59,t7,0.8,0,0,0.2,0,0,0.0,0,0
t11,t56,t59,t7,0.0,0,0,0.2,0,0,0.8,0,0
t12,t56,t59,t7,0.2,0,0,0.2,0,0,0.6,0,0
t13,t56,t59,t7,0.2,0,0,0.2,0,0,0.6,0,0
t15,t56,t59,t7,0.4,0,0,0.4,0,0,0.2,0,0
t16,t56,t59,t7,0.6,0,0,0.2,0,0,0.2,0,0
t17,t56,t59,t7,0.8,0,0,0.0,0,0,0.2,0,0
t18,t56,t59,t7,0.2,0,0,0.0,0,0,0.8,0,0
t19,t56,t59,t7,0.0,0,0,0.8,0,0,0.2,0,0
t2,t56,t59,t7,0.8,0,0,0.2,0,0,0.0,0,0
t20,t56,t59,t7,0.2,0,0,0.6,0,0,0.2,0,0
t21,t56,t59,t7,0.8,0,0,0.2,0,0,0.0,0,0
t22,t56,t59,t7,0.8,0,0,0.2,0,0,0.0,0,0
t23,t56,t59,t7,0.8,0,0,0.2,0,0,0.0,0,0
t25,t56,t59,t7,0.4,0,0,0.6,0,0,0.0,0,0
t26,t56,t59,t7,1.0,0,0,0.0,0,0,0.0,0,0
t27,t56,t59,t7,0.0,0,0,1.0,0,0,0.0,0,0
t28,t56,t59,t7,0.2,0,0,0.2,0,0,0.6,0,0
t29,t56,t59,t7,0.2,0,0,0.6,0,0,0.2,0,0
t30,t56,t59,t7,0.8,0,0,0.2,0,0,0.0,0,0
t31,t56,t59,t7,0.8,0,0,0.2,0,0,0.0,0,0
t32,t56,t59,t7,0.0,0,0,1.0,0,0,0.0,0,0
t35,t56,t59,t7,0.2,0,0,0.8,0,0,0.0,0,0
t36,t56,t59,t7,0.2,0,0,0.8,0,0,0.0,0,0
t37,t56,t59,t7,0.0,0,0,0.8,0,0,0.2,0,0
t38,t56,t59,t7,0.8,0,0,0.2,0,0,0.0,0,0
t39,t56,t59,t7,0.2,0,0,0.0,0,0,0.8,0,0
t4,t56,t59,t7,1.0,0,0,0.0,0,0,0.0,0,0
t40,t56,t59,t7,1.0,0,0,0.0,0,0,0.0,0,0
t41,t56,t59,t7,0.8,0,0,0.2,0,0,0.0,0,0
t42,t56,t59,t7,0.0,0,0,0.8,0,0,0.2,0,0
t43,t56,t59,t7,0.8,0,0,0.2,0,0,0.0,0,0
t44,t56,t59,t7,0.0,0,0,1.0,0,0,0.0,0,0
t45,t56,t59,t7,0.8,0,0,0.2,0,0,0.0,0,0
t47,t56,t59,t7,0.8,0,0,0.2,0,0,0.0,0,0
t48,t56,t59,t7,0.6,0,0,0.4,0,0,0.0,0,0
t49,t56,t59,t7,0.8,0,0,0.2,0,0,0.0,0,0
t5,t56,t59,t7,0.2,0,0,0.8,0,0,0.0,0,0
t50,t56,t59,t7,0.0,0,0,0.2,0,0,0.8,0,0
t51,t56,t59,t7,0.0,0,0,0.4,0,0,0.6,0,0
t52,t56,t59,t7,0.8,0,0,0.2,0,0,0.0,0,0
t53,t56,t59,t7,0.8,0,0,0.2,0,0,0.0,0,0
t54,t56,t59,t7,0.8,0,0,0.2,0,0,0.0,0,0
t55,t56,t59,t7,0.8,0,0,0.2,0,0,0.0,0,0
t1,t57,t59,t7,0.0,0,0,0.0,0,0,1.0,0,0
t11,t57,t59,t7,0.0,0,0,0.0,0,0,1.0,0,0
t12,t57,t59,t7,0.0,0,0,0.0,0,0,1.0,0,0
t13,t57,t59,t7,0.0,0,0,0.0,0,0,1.0,0,0
t15,t57,t59,t7,0.0,0,0,0.0,0,0,1.0,0,0
t16,t57,t59,t7,0.0,0,0,0.0,0,0,1.0,0,0
t17,t57,t59,t7,0.0,0,0,0.0,0,0,1.0,0,0
t18,t57,t59,t7,0.0,0,0,0.0,0,0,1.0,0,0
t19,t57,t59,t7,0.0,0,0,0.0,0,0,1.0,0,0
t2,t57,t59,t7,0.0,0,0,0.0,0,0,1.0,0,0
t20,t57,t59,t7,0.4,0,0,0.0,0,0,0.6,0,0
t21,t57,t59,t7,0.0,0,0,0.0,0,0,1.0,0,0
t22,t57,t59,t7,0.0,0,0,0.0,0,0,1.0,0,0
t23,t57,t59,t7,0.0,0,0,0.0,0,0,1.0,0,0
t25,t57,t59,t7,0.0,0,0,0.0,0,0,1.0,0,0
t26,t57,t59,t7,0.0,0,0,0.0,0,0,1.0,0,0
t27,t57,t59,t7,0.4,0,0,0.4,0,0,0.2,0,0
t28,t57,t59,t7,0.0,0,0,0.0,0,0,1.0,0,0
t29,t57,t59,t7,0.2,0,0,0.0,0,0,0.8,0,0
t30,t57,t59,t7,0.0,0,0,0.0,0,0,1.0,0,0
t31,t57,t59,t7,0.0,0,0,0.0,0,0,1.0,0,0
t32,t57,t59,t7,0.2,0,0,0.4,0,0,0.4,0,0
t35,t57,t59,t7,0.0,0,0,0.0,0,0,1.0,0,0
t36,t57,t59,t7,0.2,0,0,0.0,0,0,0.8,0,0
t37,t57,t59,t7,0.2,0,0,0.0,0,0,0.8,0,0
t38,t57,t59,t7,0.0,0,0,0.0,0,0,1.0,0,0
t39,t57,t59,t7,0.0,0,0,0.0,0,0,1.0,0,0
t4,t57,t59,t7,0.0,0,0,0.0,0,0,1.0,0,0
t40,t57,t59,t7,0.0,0,0,0.0,0,0,1.0,0,0
t41,t57,t59,t7,0.0,0,0,0.0,0,0,1.0,0,0
t42,t57,t59,t7,0.0,0,0,0.0,0,0,1.0,0,0
t43,t57,t59,t7,0.0,0,0,0.0,0,0,1.0,0,0
t44,t57,t59,t7,0.0,0,0,1.0,0,0,0.0,0,0
t45,t57,t59,t7,0.0,0,0,0.0,0,0,1.0,0,0
t47,t57,t59,t7,0.0,0,0,0.0,0,0,1.0,0,0
t48,t57,t59,t7,0.2,0,0,0.0,0,0,0.8,0,0
t49,t57,t59,t7,0.0,0,0,0.0,0,0,1.0,0,0
t5,t57,t59,t7,0.8,0,0,0.0,0,0,0.2,0,0
t50,t57,t59,t7,0.0,0,0,0.0,0,0,1.0,0,0
t51,t57,t59,t7,0.0,0,0,0.4,0,0,0.6,0,0
t52,t57,t59,t7,0.0,0,0,0.0,0,0,1.0,0,0
t53,t57,t59,t7,0.0,0,0,0.0,0,0,1.0,0,0
t54,t57,t59,t7,0.0,0,0,0.0,0,0,1.0,0,0
t55,t57,t59,t7,0.0,0,0,0.0,0,0,1.0,0,0
t56,t57,t59,t7,0.0,0,0,0.0,0,0,1.0,0,0
t1,t11,t12,t8,0.0,0,0,0.2,0,0,0.8,0,0
t1,t11,t13,t8,0.0,0,0,0.2,0,0,0.8,0,0
t1,t12,t13,t8,0.2,0,0,0.2,0,0,0.6,0,0
t11,t12,t13,t8,0.4,0,0,0.4,0,0,0.2,0,0
t1,t11,t15,t8,0.6,0,0,0.4,0,0,0.0,0,0
t1,t12,t15,t8,0.6,0,0,0.4,0,0,0.0,0,0
t11,t12,t15,t8,1.0,0,0,0.0,0,0,0.0,0,0
t1,t13,t15,t8,0.6,0,0,0.4,0,0,0.0,0,0
t11,t13,t15,t8,1.0,0,0,0.0,0,0,0.0,0,0
t12,t13,t15,t8,1.0,0,0,0.0,0,0,0.0,0,0
t1,t11,t16,t8,0.0,0,0,0.8,0,0,0.2,0,0
t1,t12,t16,t8,0.2,0,0,0.8,0,0,0.0,0,0
t11,t12,t16,t8,0.8,0,0,0.2,0,0,0.0,0,0
t1,t13,t16,t8,0.0,0,0,0.6,0,0,0.4,0,0
t11,t13,t16,t8,0.6,0,0,0.0,0,0,0.4,0,0
t12,t13,t16,t8,0.6,0,0,0.0,0,0,0.4,0,0
t1,t15,t16,t8,0.2,0,0,0.6,0,0,0.2,0,0
t11,t15,t16,t8,0.0,0,0,0.6,0,0,0.4,0,0
t12,t15,t16,t8,0.0,0,0,0.6,0,0,0.4,0,0
t13,t15,t16,t8,0.0,0,0,0.6,0,0,0.4,0,0
t1,t11,t17,t8,0.0,0,0,1.0,0,0,0.0,0,0
t1,t12,t17,t8,0.0,0,0,1.0,0,0,0.0,0,0
t11,t12,t17,t8,0.8,0,0,0.0,0,0,0.2,0,0
t1,t13,t17,t8,0.0,0,0,0.8,0,0,0.2,0,0
t11,t13,t17,t8,0.8,0,0,0.0,0,0,0.2,0,0
t12,t13,t17,t8,0.6,0,0,0.2,0,0,0.2,0,0
t1,t15,t17,t8,0.0,0,0,0.6,0,0,0.4,0,0
t11,t15,t17,t8,0.0,0,0,0.6,0,0,0.4,0,0
t12,t15,t17,t8,0.0,0,0,0.6,0,0,0.4,0,0
t13,t15,t17,t8,0.0,0,0,0.6,0,0,0.4,0,0
t1,t16,t17,t8,0.0,0,0,0.6,0,0,0.4,0,0
t11,t16,t17,t8,0.2,0,0,0.0,0,0,0.8,0,0
t12,t16,t17,t8,0.0,0,0,0.2,0,0,0.8,0,0
t13,t16,t17,t8,0.4,0,0,0.0,0,0,0.6,0,0
t15,t16,t17,t8,0.0,0,0,0.4,0,0,0.6,0,0
t1,t11,t18,t8,0.0,0,0,0.2,0,0,0.8,0,0
t1,t12,t18,t8,0.2,0,0,0.2,0,0,0.6,0,0
t11,t12,t18,t8,0.4,0,0,0.4,0,0,0.2,0,0
t1,t13,t18,t8,0.2,0,0,0.2,0,0,0.6,0,0
t11,t13,t18,t8,0.2,0,0,0.4,0,0,0.4,0,0
t12,t13,t18,t8,0.2,0,0,0.4,0,0,0.4,0,0
t1,t15,t18,t8,0.2,0,0,0.6,0,0,0.2,0,0
t11,t15,t18,t8,0.0,0,0,0.8,0,0,0.2,0,0
t12,t15,t18,t8,0.0,0,0,0.8,0,0,0.2,0,0
t13,t15,t18,t8,0.0,0,0,0.8,0,0,0.2,0,0
t1,t16,t18,t8,0.6,0,0,0.0,0,0,0.4,0,0
t11,t16,t18,t8,0.0,0,0,0.8,0,0,0.2,0,0
t12,t16,t18,t8,0.0,0,0,0.6,0,0,0.4,0,0
t13,t16,t18,t8,0.4,0,0,0.4,0,0,0.2,0,0
t15,t16,t18,t8,0.2,0,0,0.2,0,0,0.6,0,0
t1,t17,t18,t8,0.8,0,0,0.0,0,0,0.2,0,0
t11,t17,t18,t8,0.0,0,0,0.8,0,0,0.2,0,0
t12,t17,t18,t8,0.2,0,0,0.6,0,0,0.2,0,0
t13,t17,t18,t8,0.2,0,0,0.6,0,0,0.2,0,0
t15,t17,t18,t8,0.4,0,0,0.0,0,0,0.6,0,0
t16,t17,t18,t8,0.6,0,0,0.2,0,0,0.2,0,0
t1,t11,t19,t8,0.6,0,0,0.0,0,0,0.4,0,0
t1,t12,t19,t8,0.6,0,0,0.0,0,0,0.4,0,0
t11,t12,t19,t8,0.8,0,0,0.0,0,0,0.2,0,0
t1,t13,t19,t8,0.8,0,0,0.0,0,0,0.2,0,0
t11,t13,t19,t8,0.8,0,0,0.2,0,0,0.0,0,0
t12,t13,t19,t8,0.6,0,0,0.4,0,0,0.0,0,0
t1,t15,t19,t8,0.4,0,0,0.6,0,0,0.0,0,0
t11,t15,t19,t8,0.4,0,0,0.6,0,0,0.0,0,0
t12,t15,t19,t8,0.4,0,0,0.6,0,0,0.0,0,0
t13,t15,t19,t8,0.4,0,0,0.6,0,0,0.0,0,0
t1,t16,t19,t8,1.0,0,0,0.0,0,0,0.0,0,0
t11,t16,t19,t8,0.6,0,0,0.4,0,0,0.0,0,0
t12,t16,t19,t8,0.6,0,0,0.4,0,0,0.0,0,0
t13,t16,t19,t8,0.8,0,0,0.2,0,0,0.0,0,0
t15,t16,t19,t8,0.4,0,0,0.0,0,0,0.6,0,0
t1,t17,t19,t8,1.0,0,0,0.0,0,0,0.0,0,0
t11,t17,t19,t8,0.6,0,0,0.4,0,0,0.0,0,0
t12,t17,t19,t8,0.6,0,0,0.4,0,0,0.0,0,0
t13,t17,t19,t8,0.8,0,0,0.2,0,0,0.0,0,0
t15,t17,t19,t8,0.4,0,0,0.0,0,0,0.6,0,0
t16,t17,t19,t8,1.0,0,0,0.0,0,0,0.0,0,0
t1,t18,t19,t8,0.6,0,0,0.0,0,0,0.4,0,0
t11,t18,t19,t8,1.0,0,0,0.0,0,0,0.0,0,0
t12,t18,t19,t8,0.8,0,0,0.2,0,0,0.0,0,0
t13,t18,t19,t8,0.8,0,0,0.0,0,0,0.2,0,0
t15,t18,t19,t8,0.4,0,0,0.0,0,0,0.6,0,0
t16,t18,t19,t8,0.6,0,0,0.0,0,0,0.4,0,0
t17,t18,t19,t8,0.6,0,0,0.0,0,0,0.4,0,0
t1,t11,t2,t8,0.0,0,0,1.0,0,0,0.0,0,0
t1,t12,t2,t8,0.0,0,0,1.0,0,0,0.0,0,0
t11,t12,t2,t8,0.8,0,0,0.0,0,0,0.2,0,0
t1,t13,t2,t8,0.0,0,0,1.0,0,0,0.0,0,0
t11,t13,t2,t8,0.8,0,0,0.0,0,0,0.2,0,0
t12,t13,t2,t8,0.6,0,0,0.2,0,0,0.2,0,0
t1,t15,t2,t8,0.0,0,0,0.8,0,0,0.2,0,0
t11,t15,t2,t8,0.0,0,0,0.6,0,0,0.4,0,0
t12,t15,t2,t8,0.0,0,0,0.6,0,0,0.4,0,0
t13,t15,t2,t8,0.0,0,0,0.6,0,0,0.4,0,0
t1,t16,t2,t8,0.0,0,0,0.8,0,0,0.2,0,0
t11,t16,t2,t8,0.2,0,0,0.0,0,0,0.8,0,0
t12,t16,t2,t8,0.0,0,0,0.2,0,0,0.8,0,0
t13,t16,t2,t8,0.4,0,0,0.0,0,0,0.6,0,0
t15,t16,t2,t8,0.0,0,0,0.4,0,0,0.6,0,0
t1,t17,t2,t8,0.0,0,0,0.8,0,0,0.2,0,0
t11,t17,t2,t8,0.0,0,0,0.0,0,0,1.0,0,0
t12,t17,t2,t8,0.0,0,0,0.0,0,0,1.0,0,0
t13,t17,t2,t8,0.2,0,0,0.0,0,0,0.8,0,0
t15,t17,t2,t8,0.4,0,0,0.0,0,0,0.6,0,0
t16,t17,t2,t8,0.2,0,0,0.0,0,0,0.8,0,0
t1,t18,t2,t8,0.0,0,0,0.8,0,0,0.2,0,0
t11,t18,t2,t8,0.8,0,0,0.0,0,0,0.2,0,0
t12,t18,t2,t8,0.6,0,0,0.2,0,0,0.2,0,0
t13,t18,t2,t8,0.6,0,0,0.2,0,0,0.2,0,0
t15,t18,t2,t8,0.2,0,0,0.2,0,0,0.6,0,0
t16,t18,t2,t8,0.2,0,0,0.6,0,0,0.2,0,0
t17,t18,t2,t8,0.2,0,0,0.8,0,0,0.0,0,0
t1,t19,t2,t8,0.0,0,0,1.0,0,0,0.0,0,0
t11,t19,t2,t8,0.4,0,0,0.6,0,0,0.0,0,0
t12,t19,t2,t8,0.4,0,0,0.6,0,0,0.0,0,0
t13,t19,t2,t8,0.2,0,0,0.8,0,0,0.0,0,0
t15,t19,t2,t8,0.0,0,0,0.4,0,0,0.6,0,0
t16,t19,t2,t8,0.0,0,0,1.0,0,0,0.0,0,0
t17,t19,t2,t8,0.0,0,0,1.0,0,0,0.0,0,0
t18,t19,t2,t8,0.4,0,0,0.6,0,0,0.0,0,0
t1,t11,t20,t8,0.8,0,0,0.0,0,0,0.2,0,0
t1,t12,t20,t8,1.0,0,0,0.0,0,0,0.0,0,0
t11,t12,t20,t8,0.8,0,0,0.2,0,0,0.0,0,0
t1,t13,t20,t8,0.8,0,0,0.0,0,0,0.2,0,0
t11,t13,t20,t8,0.8,0,0,0.0,0,0,0.2,0,0
t12,t13,t20,t8,0.8,0,0,0.0,0,0,0.2,0,0
t1,t15,t20,t8,0.6,0,0,0.4,0,0,0.0,0,0
t11,t15,t20,t8,0.6,0,0,0.4,0,0,0.0,0,0
t12,t15,t20,t8,0.6,0,0,0.4,0,0,0.0,0,0
t13,t15,t20,t8,0.6,0,0,0.4,0,0,0.0,0,0
t1,t16,t20,t8,0.8,0,0,0.0,0,0,0.2,0,0
t11,t16,t20,t8,0.8,0,0,0.0,0,0,0.2,0,0
t12,t16,t20,t8,0.8,0,0,0.0,0,0,0.2,0,0
t13,t16,t20,t8,1.0,0,0,0.0,0,0,0.0,0,0
t15,t16,t20,t8,0.6,0,0,0.0,0,0,0.4,0,0
t1,t17,t20,t8,1.0,0,0,0.0,0,0,0.0,0,0
t11,t17,t20,t8,0.8,0,0,0.2,0,0,0.0,0,0
t12,t17,t20,t8,1.0,0,0,0.0,0,0,0.0,0,0
t13,t17,t20,t8,0.8,0,0,0.2,0,0,0.0,0,0
t15,t17,t20,t8,0.6,0,0,0.0,0,0,0.4,0,0
t16,t17,t20,t8,0.8,0,0,0.2,0,0,0.0,0,0
t1,t18,t20,t8,0.8,0,0,0.0,0,0,0.2,0,0
t11,t18,t20,t8,1.0,0,0,0.0,0,0,0.0,0,0
t12,t18,t20,t8,0.8,0,0,0.0,0,0,0.2,0,0
t13,t18,t20,t8,0.8,0,0,0.2,0,0,0.0,0,0
t15,t18,t20,t8,0.6,0,0,0.0,0,0,0.4,0,0
t16,t18,t20,t8,0.8,0,0,0.2,0,0,0.0,0,0
t17,t18,t20,t8,0.8,0,0,0.0,0,0,0.2,0,0
t1,t19,t20,t8,0.8,0,0,0.2,0,0,0.0,0,0
t11,t19,t20,t8,0.8,0,0,0.2,0,0,0.0,0,0
t12,t19,t20,t8,0.8,0,0,0.2,0,0,0.0,0,0
t13,t19,t20,t8,0.8,0,0,0.2,0,0,0.0,0,0
t15,t19,t20,t8,0.6,0,0,0.0,0,0,0.4,0,0
t16,t19,t20,t8,0.8,0,0,0.2,0,0,0.0,0,0
t17,t19,t20,t8,0.8,0,0,0.2,0,0,0.0,0,0
t18,t19,t20,t8,0.8,0,0,0.2,0,0,0.0,0,0
t1,t2,t20,t8,1.0,0,0,0.0,0,0,0.0,0,0
t11,t2,t20,t8,0.8,0,0,0.2,0,0,0.0,0,0
t12,t2,t20,t8,1.0,0,0,0.0,0,0,0.0,0,0
t13,t2,t20,t8,0.8,0,0,0.2,0,0,0.0,0,0
t15,t2,t20,t8,0.6,0,0,0.0,0,0,0.4,0,0
t16,t2,t20,t8,0.8,0,0,0.2,0,0,0.0,0,0
t17,t2,t20,t8,1.0,0,0,0.0,0,0,0.0,0,0
t18,t2,t20,t8,0.8,0,0,0.2,0,0,0.0,0,0
t19,t2,t20,t8,0.8,0,0,0.0,0,0,0.2,0,0
t1,t11,t21,t8,0.0,0,0,1.0,0,0,0.0,0,0
t1,t12,t21,t8,0.0,0,0,0.8,0,0,0.2,0,0
t11,t12,t21,t8,0.8,0,0,0.0,0,0,0.2,0,0
t1,t13,t21,t8,0.0,0,0,1.0,0,0,0.0,0,0
t11,t13,t21,t8,0.8,0,0,0.0,0,0,0.2,0,0
t12,t13,t21,t8,0.6,0,0,0.2,0,0,0.2,0,0
t1,t15,t21,t8,0.0,0,0,0.6,0,0,0.4,0,0
t11,t15,t21,t8,0.0,0,0,0.6,0,0,0.4,0,0
t12,t15,t21,t8,0.0,0,0,0.6,0,0,0.4,0,0
t13,t15,t21,t8,0.0,0,0,0.6,0,0,0.4,0,0
t1,t16,t21,t8,0.0,0,0,0.8,0,0,0.2,0,0
t11,t16,t21,t8,0.2,0,0,0.0,0,0,0.8,0,0
t12,t16,t21,t8,0.0,0,0,0.2,0,0,0.8,0,0
t13,t16,t21,t8,0.4,0,0,0.0,0,0,0.6,0,0
t15,t16,t21,t8,0.0,0,0,0.4,0,0,0.6,0,0
t1,t17,t21,t8,0.2,0,0,0.4,0,0,0.4,0,0
t11,t17,t21,t8,0.0,0,0,0.0,0,0,1.0,0,0
t12,t17,t21,t8,0.0,0,0,0.2,0,0,0.8,0,0
t13,t17,t21,t8,0.2,0,0,0.0,0,0,0.8,0,0
t15,t17,t21,t8,0.4,0,0,0.0,0,0,0.6,0,0
t16,t17,t21,t8,0.2,0,0,0.0,0,0,0.8,0,0
t1,t18,t21,t8,0.0,0,0,0.8,0,0,0.2,0,0
t11,t18,t21,t8,0.8,0,0,0.0,0,0,0.2,0,0
t12,t18,t21,t8,0.6,0,0,0.2,0,0,0.2,0,0
t13,t18,t21,t8,0.6,0,0,0.2,0,0,0.2,0,0
t15,t18,t21,t8,0.2,0,0,0.2,0,0,0.6,0,0
t16,t18,t21,t8,0.2,0,0,0.6,0,0,0.2,0,0
t17,t18,t21,t8,0.2,0,0,0.8,0,0,0.0,0,0
t1,t19,t21,t8,0.0,0,0,1.0,0,0,0.0,0,0
t11,t19,t21,t8,0.4,0,0,0.6,0,0,0.0,0,0
t12,t19,t21,t8,0.4,0,0,0.6,0,0,0.0,0,0
t13,t19,t21,t8,0.2,0,0,0.8,0,0,0.0,0,0
t15,t19,t21,t8,0.0,0,0,0.4,0,0,0.6,0,0
t16,t19,t21,t8,0.0,0,0,1.0,0,0,0.0,0,0
t17,t19,t21,t8,0.0,0,0,1.0,0,0,0.0,0,0
t18,t19,t21,t8,0.4,0,0,0.6,0,0,0.0,0,0
t1,t2,t21,t8,0.8,0,0,0.0,0,0,0.2,0,0
t11,t2,t21,t8,0.0,0,0,0.0,0,0,1.0,0,0
t12,t2,t21,t8,0.0,0,0,0.2,0,0,0.8,0,0
t13,t2,t21,t8,0.0,0,0,0.0,0,0,1.0,0,0
t15,t2,t21,t8,0.0,0,0,0.4,0,0,0.6,0,0
t16,t2,t21,t8,0.0,0,0,0.0,0,0,1.0,0,0
t17,t2,t21,t8,0.2,0,0,0.4,0,0,0.4,0,0
t18,t2,t21,t8,0.0,0,0,0.2,0,0,0.8,0,0
t19,t2,t21,t8,0.0,0,0,0.0,0,0,1.0,0,0
t1,t20,t21,t8,0.0,0,0,1.0,0,0,0.0,0,0
t11,t20,t21,t8,0.2,0,0,0.8,0,0,0.0,0,0
t12,t20,t21,t8,0.0,0,0,1.0,0,0,0.0,0,0
t13,t20,t21,t8,0.2,0,0,0.8,0,0,0.0,0,0
t15,t20,t21,t8,0.0,0,0,0.6,0,0,0.4,0,0
t16,t20,t21,t8,0.2,0,0,0.8,0,0,0.0,0,0
t17,t20,t21,t8,0.0,0,0,1.0,0,0,0.0,0,0
t18,t20,t21,t8,0.2,0,0,0.8,0,0,0.0,0,0
t19,t20,t21,t8,0.0,0,0,0.8,0,0,0.2,0,0
t2,t20,t21,t8,0.0,0,0,1.0,0,0,0.0,0,0
t1,t11,t22,t8,0.0,0,0,1.0,0,0,0.0,0,0
t1,t12,t22,t8,0.0,0,0,1.0,0,0,0.0,0,0
t11,t12,t22,t8,0.8,0,0,0.0,0,0,0.2,0,0
t1,t13,t22,t8,0.0,0,0,1.0,0,0,0.0,0,0
t11,t13,t22,t8,0.8,0,0,0.0,0,0,0.2,0,0
t12,t13,t22,t8,0.6,0,0,0.2,0,0,0.2,0,0
t1,t15,t22,t8,0.2,0,0,0.6,0,0,0.2,0,0
t11,t15,t22,t8,0.0,0,0,0.6,0,0,0.4,0,0
t12,t15,t22,t8,0.0,0,0,0.6,0,0,0.4,0,0
t13,t15,t22,t8,0.0,0,0,0.6,0,0,0.4,0,0
t1,t16,t22,t8,0.2,0,0,0.6,0,0,0.2,0,0
t11,t16,t22,t8,0.2,0,0,0.0,0,0,0.8,0,0
t12,t16,t22,t8,0.0,0,0,0.2,0,0,0.8,0,0
t13,t16,t22,t8,0.4,0,0,0.0,0,0,0.6,0,0
t15,t16,t22,t8,0.2,0,0,0.0,0,0,0.8,0,0
t1,t17,t22,t8,0.2,0,0,0.4,0,0,0.4,0,0
t11,t17,t22,t8,0.0,0,0,0.0,0,0,1.0,0,0
t12,t17,t22,t8,0.0,0,0,0.0,0,0,1.0,0,0
t13,t17,t22,t8,0.2,0,0,0.0,0,0,0.8,0,0
t15,t17,t22,t8,0.4,0,0,0.0,0,0,0.6,0,0
t16,t17,t22,t8,0.4,0,0,0.2,0,0,0.4,0,0
t1,t18,t22,t8,0.0,0,0,0.8,0,0,0.2,0,0
t11,t18,t22,t8,0.8,0,0,0.0,0,0,0.2,0,0
t12,t18,t22,t8,0.6,0,0,0.2,0,0,0.2,0,0
t13,t18,t22,t8,0.6,0,0,0.2,0,0,0.2,0,0
t15,t18,t22,t8,0.2,0,0,0.2,0,0,0.6,0,0
t16,t18,t22,t8,0.2,0,0,0.8,0,0,0.0,0,0
t17,t18,t22,t8,0.2,0,0,0.8,0,0,0.0,0,0
t1,t19,t22,t8,0.0,0,0,1.0,0,0,0.0,0,0
t11,t19,t22,t8,0.4,0,0,0.6,0,0,0.0,0,0
t12,t19,t22,t8,0.4,0,0,0.6,0,0,0.0,0,0
t13,t19,t22,t8,0.2,0,0,0.8,0,0,0.0,0,0
t15,t19,t22,t8,0.0,0,0,0.4,0,0,0.6,0,0
t16,t19,t22,t8,0.0,0,0,1.0,0,0,0.0,0,0
t17,t19,t22,t8,0.0,0,0,1.0,0,0,0.0,0,0
t18,t19,t22,t8,0.4,0,0,0.6,0,0,0.0,0,0
t1,t2,t22,t8,0.8,0,0,0.0,0,0,0.2,0,0
t11,t2,t22,t8,0.0,0,0,0.0,0,0,1.0,0,0
t12,t2,t22,t8,0.0,0,0,0.0,0,0,1.0,0,0
t13,t2,t22,t8,0.0,0,0,0.0,0,0,1.0,0,0
t15,t2,t22,t8,0.4,0,0,0.0,0,0,0.6,0,0
t16,t2,t22,t8,0.2,0,0,0.2,0,0,0.6,0,0
t17,t2,t22,t8,0.4,0,0,0.2,0,0,0.4,0,0
t18,t2,t22,t8,0.2,0,0,0.0,0,0,0.8,0,0
t19,t2,t22,t8,0.0,0,0,0.0,0,0,1.0,0,0
t1,t20,t22,t8,0.0,0,0,1.0,0,0,0.0,0,0
t11,t20,t22,t8,0.2,0,0,0.8,0,0,0.0,0,0
